date,state,district,pincode,bio_age_5_17,bio_age_17_,total_updates
2025-08-27,Rajasthan,Jaipur,303806,2,5,7
2025-08-27,Rajasthan,Jaipur,303905,1,2,3
2025-08-29,Rajasthan,Jaipur,302001,10,12,22
2025-08-29,Rajasthan,Jaipur,302013,7,17,24
2025-08-29,Rajasthan,Jaipur,302022,1,5,6
2025-08-29,Rajasthan,Jaipur,302023,1,4,5
2025-08-29,Rajasthan,Jaipur,302029,23,39,62
2025-08-29,Rajasthan,Jaipur,302033,17,7,24
2025-08-29,Rajasthan,Jaipur,303002,1,3,4
2025-08-29,Rajasthan,Jaipur,303003,19,12,31
2025-08-29,Rajasthan,Jaipur,303712,4,5,9
2025-08-29,Rajasthan,Jaipur,303802,1,1,2
2025-08-29,Rajasthan,Jaipur,303903,6,10,16
2025-08-29,Rajasthan,Jaipur,303905,9,15,24
2025-08-29,Rajasthan,Jaipur,303908,11,8,19
2025-09-16,Rajasthan,Jaipur,302002,33,36,69
2025-09-16,Rajasthan,Jaipur,302013,15,30,45
2025-09-16,Rajasthan,Jaipur,302015,12,12,24
2025-09-16,Rajasthan,Jaipur,302023,1,1,2
2025-09-16,Rajasthan,Jaipur,302027,21,16,37
2025-09-16,Rajasthan,Jaipur,302031,46,34,80
2025-09-16,Rajasthan,Jaipur,302039,21,24,45
2025-09-16,Rajasthan,Jaipur,303002,29,8,37
2025-09-16,Rajasthan,Jaipur,303104,32,11,43
2025-09-16,Rajasthan,Jaipur,303120,70,14,84
2025-09-16,Rajasthan,Jaipur,303701,34,13,47
2025-09-16,Rajasthan,Jaipur,303802,7,5,12
2025-09-16,Rajasthan,Jaipur,303903,16,8,24
2025-09-11,Rajasthan,Jaipur,302001,22,22,44
2025-09-11,Rajasthan,Jaipur,302002,60,33,93
2025-09-11,Rajasthan,Jaipur,302012,106,116,222
2025-09-11,Rajasthan,Jaipur,302015,6,8,14
2025-09-11,Rajasthan,Jaipur,302023,2,2,4
2025-09-11,Rajasthan,Jaipur,302025,0,1,1
2025-09-11,Rajasthan,Jaipur,302033,8,15,23
2025-09-11,Rajasthan,Jaipur,303009,18,6,24
2025-09-11,Rajasthan,Jaipur,303102,27,13,40
2025-09-11,Rajasthan,Jaipur,303103,56,27,83
2025-09-11,Rajasthan,Jaipur,303105,24,8,32
2025-09-11,Rajasthan,Jaipur,303108,51,29,80
2025-09-11,Rajasthan,Jaipur,303601,34,14,48
2025-09-11,Rajasthan,Jaipur,303602,56,20,76
2025-09-11,Rajasthan,Jaipur,303604,55,11,66
2025-09-11,Rajasthan,Jaipur,303805,65,20,85
2025-09-11,Rajasthan,Jaipur,303904,47,5,52
2025-09-11,Rajasthan,Jaipur,303905,12,13,25
2025-09-12,Rajasthan,Jaipur,302016,30,44,74
2025-09-12,Rajasthan,Jaipur,302017,37,25,62
2025-09-12,Rajasthan,Jaipur,302021,12,22,34
2025-09-12,Rajasthan,Jaipur,302028,28,30,58
2025-09-12,Rajasthan,Jaipur,302032,2,3,5
2025-09-12,Rajasthan,Jaipur,302034,6,16,22
2025-09-12,Rajasthan,Jaipur,303004,13,1,14
2025-09-12,Rajasthan,Jaipur,303005,0,10,10
2025-09-12,Rajasthan,Jaipur,303006,9,9,18
2025-09-12,Rajasthan,Jaipur,303106,29,19,48
2025-09-12,Rajasthan,Jaipur,303109,45,16,61
2025-09-12,Rajasthan,Jaipur,303702,29,16,45
2025-09-12,Rajasthan,Jaipur,303806,44,12,56
2025-09-13,Rajasthan,Jaipur,302004,13,16,29
2025-09-13,Rajasthan,Jaipur,302012,94,112,206
2025-09-13,Rajasthan,Jaipur,302013,26,35,61
2025-09-13,Rajasthan,Jaipur,302019,5,11,16
2025-09-13,Rajasthan,Jaipur,302020,10,18,28
2025-09-13,Rajasthan,Jaipur,302023,2,5,7
2025-09-13,Rajasthan,Jaipur,302033,9,10,19
2025-09-13,Rajasthan,Jaipur,302039,27,21,48
2025-09-13,Rajasthan,Jaipur,303004,13,2,15
2025-09-13,Rajasthan,Jaipur,303012,74,21,95
2025-09-13,Rajasthan,Jaipur,303102,9,2,11
2025-09-13,Rajasthan,Jaipur,303105,14,4,18
2025-09-13,Rajasthan,Jaipur,303107,8,6,14
2025-09-13,Rajasthan,Jaipur,303108,41,6,47
2025-09-13,Rajasthan,Jaipur,303803,14,8,22
2025-09-13,Rajasthan,Jaipur,303905,2,7,9
2025-09-13,Rajasthan,Jaipur,303908,11,9,20
2025-09-17,Rajasthan,Jaipur,302004,16,17,33
2025-09-17,Rajasthan,Jaipur,302011,1,1,2
2025-09-17,Rajasthan,Jaipur,302012,57,88,145
2025-09-17,Rajasthan,Jaipur,302013,22,27,49
2025-09-17,Rajasthan,Jaipur,302018,10,16,26
2025-09-17,Rajasthan,Jaipur,302020,16,24,40
2025-09-17,Rajasthan,Jaipur,302026,10,10,20
2025-09-17,Rajasthan,Jaipur,303002,16,8,24
2025-09-17,Rajasthan,Jaipur,303012,29,12,41
2025-09-17,Rajasthan,Jaipur,303104,16,14,30
2025-09-17,Rajasthan,Jaipur,303108,38,26,64
2025-09-17,Rajasthan,Jaipur,303109,35,15,50
2025-09-17,Rajasthan,Jaipur,303602,15,8,23
2025-09-17,Rajasthan,Jaipur,303701,34,15,49
2025-09-17,Rajasthan,Jaipur,303802,16,4,20
2025-09-17,Rajasthan,Jaipur,303803,16,6,22
2025-09-17,Rajasthan,Jaipur,303804,7,2,9
2025-09-17,Rajasthan,Jaipur,303807,12,9,21
2025-09-17,Rajasthan,Jaipur,303901,34,17,51
2025-09-19,Rajasthan,Jaipur,302003,18,33,51
2025-09-19,Rajasthan,Jaipur,302006,14,11,25
2025-09-19,Rajasthan,Jaipur,302013,20,17,37
2025-09-19,Rajasthan,Jaipur,302017,15,32,47
2025-09-19,Rajasthan,Jaipur,302018,12,7,19
2025-09-19,Rajasthan,Jaipur,302022,1,1,2
2025-09-19,Rajasthan,Jaipur,302025,1,1,2
2025-09-19,Rajasthan,Jaipur,302032,0,3,3
2025-09-19,Rajasthan,Jaipur,303348,6,3,9
2025-09-19,Rajasthan,Jaipur,303806,29,1,30
2025-09-19,Rajasthan,Jaipur,303807,6,6,12
2025-09-19,Rajasthan,Jaipur,303901,16,26,42
2025-09-18,Rajasthan,Jaipur,302004,21,36,57
2025-09-18,Rajasthan,Jaipur,302006,15,33,48
2025-09-18,Rajasthan,Jaipur,302025,1,0,1
2025-09-18,Rajasthan,Jaipur,302026,23,8,31
2025-09-18,Rajasthan,Jaipur,302027,26,18,44
2025-09-18,Rajasthan,Jaipur,302031,51,56,107
2025-09-18,Rajasthan,Jaipur,302034,4,13,17
2025-09-18,Rajasthan,Jaipur,303001,22,8,30
2025-09-18,Rajasthan,Jaipur,303012,36,18,54
2025-09-18,Rajasthan,Jaipur,303106,27,9,36
2025-09-18,Rajasthan,Jaipur,303110,11,12,23
2025-09-18,Rajasthan,Jaipur,303328,39,14,53
2025-09-18,Rajasthan,Jaipur,303507,9,2,11
2025-09-18,Rajasthan,Jaipur,303704,8,5,13
2025-09-18,Rajasthan,Jaipur,303801,21,12,33
2025-09-18,Rajasthan,Jaipur,303804,15,10,25
2025-09-18,Rajasthan,Jaipur,303806,23,5,28
2025-09-18,Rajasthan,Jaipur,303905,11,9,20
2025-09-21,Rajasthan,Jaipur,302015,0,3,3
2025-09-21,Rajasthan,Jaipur,302020,1,6,7
2025-09-21,Rajasthan,Jaipur,302029,1,0,1
2025-09-21,Rajasthan,Jaipur,303806,1,0,1
2025-09-20,Rajasthan,Jaipur,302006,18,18,36
2025-09-20,Rajasthan,Jaipur,302013,16,12,28
2025-09-20,Rajasthan,Jaipur,302017,18,30,48
2025-09-20,Rajasthan,Jaipur,302027,26,18,44
2025-09-20,Rajasthan,Jaipur,302033,11,12,23
2025-09-20,Rajasthan,Jaipur,303003,3,6,9
2025-09-20,Rajasthan,Jaipur,303005,17,2,19
2025-09-20,Rajasthan,Jaipur,303007,26,12,38
2025-09-20,Rajasthan,Jaipur,303121,1,0,1
2025-09-20,Rajasthan,Jaipur,303338,23,11,34
2025-09-20,Rajasthan,Jaipur,303603,18,14,32
2025-09-20,Rajasthan,Jaipur,303712,15,11,26
2025-09-20,Rajasthan,Jaipur,303802,6,0,6
2025-09-20,Rajasthan,Jaipur,303805,30,8,38
2025-09-20,Rajasthan,Jaipur,303806,29,5,34
2025-09-22,Rajasthan,Jaipur,302002,24,18,42
2025-09-22,Rajasthan,Jaipur,302029,5,8,13
2025-09-22,Rajasthan,Jaipur,302031,1,6,7
2025-09-22,Rajasthan,Jaipur,303001,2,2,4
2025-09-22,Rajasthan,Jaipur,303002,7,2,9
2025-09-22,Rajasthan,Jaipur,303003,1,0,1
2025-09-22,Rajasthan,Jaipur,303006,7,1,8
2025-09-22,Rajasthan,Jaipur,303007,0,1,1
2025-09-22,Rajasthan,Jaipur,303119,1,0,1
2025-09-22,Rajasthan,Jaipur,303302,1,0,1
2025-09-22,Rajasthan,Jaipur,303804,9,14,23
2025-09-22,Rajasthan,Jaipur,303903,3,2,5
2025-09-26,Rajasthan,Jaipur,302004,12,30,42
2025-09-26,Rajasthan,Jaipur,302015,12,14,26
2025-09-26,Rajasthan,Jaipur,302020,36,41,77
2025-09-26,Rajasthan,Jaipur,302026,12,11,23
2025-09-26,Rajasthan,Jaipur,302027,11,10,21
2025-09-26,Rajasthan,Jaipur,302031,36,42,78
2025-09-26,Rajasthan,Jaipur,302033,13,14,27
2025-09-26,Rajasthan,Jaipur,302039,16,18,34
2025-09-26,Rajasthan,Jaipur,303002,22,8,30
2025-09-26,Rajasthan,Jaipur,303007,23,8,31
2025-09-26,Rajasthan,Jaipur,303012,10,12,22
2025-09-26,Rajasthan,Jaipur,303107,12,14,26
2025-09-26,Rajasthan,Jaipur,303110,5,12,17
2025-09-26,Rajasthan,Jaipur,303119,9,15,24
2025-09-26,Rajasthan,Jaipur,303302,11,2,13
2025-09-26,Rajasthan,Jaipur,303305,24,10,34
2025-09-26,Rajasthan,Jaipur,303338,51,17,68
2025-09-26,Rajasthan,Jaipur,303601,9,7,16
2025-09-26,Rajasthan,Jaipur,303702,16,14,30
2025-09-26,Rajasthan,Jaipur,303704,6,7,13
2025-09-26,Rajasthan,Jaipur,303803,13,9,22
2025-09-26,Rajasthan,Jaipur,303807,17,6,23
2025-09-26,Rajasthan,Jaipur,303904,12,2,14
2025-09-26,Rajasthan,Jaipur,303905,3,7,10
2025-09-25,Rajasthan,Jaipur,302006,17,15,32
2025-09-25,Rajasthan,Jaipur,302012,52,77,129
2025-09-25,Rajasthan,Jaipur,302017,12,25,37
2025-09-25,Rajasthan,Jaipur,302023,0,3,3
2025-09-25,Rajasthan,Jaipur,302028,23,35,58
2025-09-25,Rajasthan,Jaipur,302034,7,8,15
2025-09-25,Rajasthan,Jaipur,303003,22,3,25
2025-09-25,Rajasthan,Jaipur,303009,15,5,20
2025-09-25,Rajasthan,Jaipur,303103,23,16,39
2025-09-25,Rajasthan,Jaipur,303105,16,7,23
2025-09-25,Rajasthan,Jaipur,303106,21,16,37
2025-09-25,Rajasthan,Jaipur,303107,7,11,18
2025-09-25,Rajasthan,Jaipur,303109,12,7,19
2025-09-25,Rajasthan,Jaipur,303119,18,20,38
2025-09-25,Rajasthan,Jaipur,303301,45,31,76
2025-09-25,Rajasthan,Jaipur,303507,5,0,5
2025-09-25,Rajasthan,Jaipur,303601,9,3,12
2025-09-25,Rajasthan,Jaipur,303603,47,24,71
2025-09-25,Rajasthan,Jaipur,303604,32,6,38
2025-09-25,Rajasthan,Jaipur,303702,24,11,35
2025-09-25,Rajasthan,Jaipur,303801,13,4,17
2025-09-25,Rajasthan,Jaipur,303804,24,7,31
2025-09-25,Rajasthan,Jaipur,303806,32,8,40
2025-09-01,Rajasthan,Jaipur,302005,0,1,1
2025-09-01,Rajasthan,Jaipur,302006,5,20,25
2025-09-01,Rajasthan,Jaipur,302016,30,48,78
2025-09-01,Rajasthan,Jaipur,302017,7,24,31
2025-09-01,Rajasthan,Jaipur,302022,2,8,10
2025-09-01,Rajasthan,Jaipur,302032,0,4,4
2025-09-01,Rajasthan,Jaipur,303012,15,11,26
2025-09-01,Rajasthan,Jaipur,303107,31,13,44
2025-09-01,Rajasthan,Jaipur,303110,14,14,28
2025-09-01,Rajasthan,Jaipur,303328,20,16,36
2025-09-01,Rajasthan,Jaipur,303348,12,10,22
2025-09-01,Rajasthan,Jaipur,303602,3,4,7
2025-09-01,Rajasthan,Jaipur,303701,16,11,27
2025-09-01,Rajasthan,Jaipur,303804,4,4,8
2025-09-01,Rajasthan,Jaipur,303806,0,9,9
2025-09-01,Rajasthan,Jaipur,303904,19,11,30
2025-08-30,Rajasthan,Jaipur,302002,18,32,50
2025-08-30,Rajasthan,Jaipur,302003,22,25,47
2025-08-30,Rajasthan,Jaipur,302019,4,14,18
2025-08-30,Rajasthan,Jaipur,302023,0,4,4
2025-08-30,Rajasthan,Jaipur,302025,0,1,1
2025-08-30,Rajasthan,Jaipur,302031,10,16,26
2025-08-30,Rajasthan,Jaipur,303007,5,16,21
2025-08-30,Rajasthan,Jaipur,303120,16,12,28
2025-08-30,Rajasthan,Jaipur,303302,0,1,1
2025-08-30,Rajasthan,Jaipur,303603,9,18,27
2025-08-30,Rajasthan,Jaipur,303706,6,11,17
2025-08-30,Rajasthan,Jaipur,303801,8,12,20
2025-08-30,Rajasthan,Jaipur,303803,1,3,4
2025-08-30,Rajasthan,Jaipur,303903,5,6,11
2025-08-31,Rajasthan,Jaipur,302002,3,3,6
2025-08-31,Rajasthan,Jaipur,302006,10,17,27
2025-08-31,Rajasthan,Jaipur,302016,1,4,5
2025-08-31,Rajasthan,Jaipur,302018,2,3,5
2025-08-31,Rajasthan,Jaipur,302019,1,4,5
2025-08-31,Rajasthan,Jaipur,302020,3,3,6
2025-08-31,Rajasthan,Jaipur,302031,0,1,1
2025-08-31,Rajasthan,Jaipur,302033,7,6,13
2025-08-31,Rajasthan,Jaipur,302034,2,3,5
2025-08-31,Rajasthan,Jaipur,303119,0,1,1
2025-08-31,Rajasthan,Jaipur,303805,4,0,4
2025-08-31,Rajasthan,Jaipur,303901,2,0,2
2025-08-31,Rajasthan,Jaipur,303904,0,1,1
2025-08-28,Rajasthan,Jaipur,302004,8,20,28
2025-08-28,Rajasthan,Jaipur,302006,5,24,29
2025-08-28,Rajasthan,Jaipur,302013,10,32,42
2025-08-28,Rajasthan,Jaipur,302015,5,16,21
2025-08-28,Rajasthan,Jaipur,302016,20,52,72
2025-08-28,Rajasthan,Jaipur,302020,8,21,29
2025-08-28,Rajasthan,Jaipur,303005,5,7,12
2025-08-28,Rajasthan,Jaipur,303102,11,10,21
2025-08-28,Rajasthan,Jaipur,303120,13,14,27
2025-08-28,Rajasthan,Jaipur,303603,6,22,28
2025-08-28,Rajasthan,Jaipur,303702,6,15,21
2025-08-28,Rajasthan,Jaipur,303712,6,9,15
2025-08-24,Rajasthan,Jaipur,302001,2,3,5
2025-08-24,Rajasthan,Jaipur,302003,1,8,9
2025-08-24,Rajasthan,Jaipur,302004,1,6,7
2025-08-24,Rajasthan,Jaipur,302020,1,1,2
2025-08-24,Rajasthan,Jaipur,302031,0,1,1
2025-08-24,Rajasthan,Jaipur,303005,0,1,1
2025-08-24,Rajasthan,Jaipur,303008,0,2,2
2025-08-24,Rajasthan,Jaipur,303602,0,1,1
2025-08-26,Rajasthan,Jaipur,302001,9,18,27
2025-08-26,Rajasthan,Jaipur,302004,19,34,53
2025-08-26,Rajasthan,Jaipur,302006,15,24,39
2025-08-26,Rajasthan,Jaipur,302012,106,99,205
2025-08-26,Rajasthan,Jaipur,302031,47,37,84
2025-08-26,Rajasthan,Jaipur,302032,2,2,4
2025-08-26,Rajasthan,Jaipur,302033,9,13,22
2025-08-26,Rajasthan,Jaipur,303001,12,9,21
2025-08-26,Rajasthan,Jaipur,303004,2,3,5
2025-08-26,Rajasthan,Jaipur,303006,6,4,10
2025-08-26,Rajasthan,Jaipur,303105,24,9,33
2025-08-26,Rajasthan,Jaipur,303106,22,16,38
2025-08-26,Rajasthan,Jaipur,303110,13,11,24
2025-08-26,Rajasthan,Jaipur,303301,22,13,35
2025-08-26,Rajasthan,Jaipur,303338,16,16,32
2025-08-26,Rajasthan,Jaipur,303802,3,2,5
2025-08-26,Rajasthan,Jaipur,303803,12,8,20
2025-08-26,Rajasthan,Jaipur,303807,1,5,6
2025-08-26,Rajasthan,Jaipur,303905,19,18,37
2025-08-25,Rajasthan,Jaipur,302003,12,29,41
2025-08-25,Rajasthan,Jaipur,302011,0,3,3
2025-08-25,Rajasthan,Jaipur,302012,70,68,138
2025-08-25,Rajasthan,Jaipur,302013,20,13,33
2025-08-25,Rajasthan,Jaipur,302016,17,31,48
2025-08-25,Rajasthan,Jaipur,302020,16,24,40
2025-08-25,Rajasthan,Jaipur,302027,8,20,28
2025-08-25,Rajasthan,Jaipur,302033,21,17,38
2025-08-25,Rajasthan,Jaipur,303001,7,7,14
2025-08-25,Rajasthan,Jaipur,303012,13,12,25
2025-08-25,Rajasthan,Jaipur,303102,13,12,25
2025-08-25,Rajasthan,Jaipur,303108,50,28,78
2025-08-25,Rajasthan,Jaipur,303603,13,9,22
2025-08-25,Rajasthan,Jaipur,303604,20,13,33
2025-08-25,Rajasthan,Jaipur,303805,20,10,30
2025-08-25,Rajasthan,Jaipur,303807,8,7,15
2025-08-23,Rajasthan,Jaipur,302011,2,1,3
2025-08-23,Rajasthan,Jaipur,302012,39,46,85
2025-08-23,Rajasthan,Jaipur,302017,8,8,16
2025-08-23,Rajasthan,Jaipur,302018,1,6,7
2025-08-23,Rajasthan,Jaipur,302022,2,4,6
2025-08-23,Rajasthan,Jaipur,302027,6,7,13
2025-08-23,Rajasthan,Jaipur,302029,11,20,31
2025-08-23,Rajasthan,Jaipur,302034,9,3,12
2025-08-23,Rajasthan,Jaipur,303002,2,5,7
2025-08-23,Rajasthan,Jaipur,303003,3,4,7
2025-08-23,Rajasthan,Jaipur,303008,4,8,12
2025-08-23,Rajasthan,Jaipur,303009,0,2,2
2025-08-23,Rajasthan,Jaipur,303104,3,7,10
2025-08-23,Rajasthan,Jaipur,303108,2,5,7
2025-08-23,Rajasthan,Jaipur,303120,4,17,21
2025-08-23,Rajasthan,Jaipur,303603,8,16,24
2025-08-23,Rajasthan,Jaipur,303701,1,3,4
2025-08-23,Rajasthan,Jaipur,303807,3,4,7
2025-09-02,Rajasthan,Jaipur,302011,2,3,5
2025-09-02,Rajasthan,Jaipur,302015,8,8,16
2025-09-02,Rajasthan,Jaipur,302017,26,22,48
2025-09-02,Rajasthan,Jaipur,302019,5,15,20
2025-09-02,Rajasthan,Jaipur,302026,11,9,20
2025-09-02,Rajasthan,Jaipur,303003,5,7,12
2025-09-02,Rajasthan,Jaipur,303006,1,2,3
2025-09-02,Rajasthan,Jaipur,303007,14,9,23
2025-09-02,Rajasthan,Jaipur,303103,49,27,76
2025-09-02,Rajasthan,Jaipur,303120,11,3,14
2025-09-02,Rajasthan,Jaipur,303121,0,1,1
2025-09-02,Rajasthan,Jaipur,303603,38,17,55
2025-09-02,Rajasthan,Jaipur,303604,39,10,49
2025-09-02,Rajasthan,Jaipur,303702,29,9,38
2025-09-02,Rajasthan,Jaipur,303806,6,9,15
2025-09-02,Rajasthan,Jaipur,303901,14,9,23
2025-09-02,Rajasthan,Jaipur,303904,9,8,17
2025-09-09,Rajasthan,Jaipur,302001,23,31,54
2025-09-09,Rajasthan,Jaipur,302019,10,11,21
2025-09-09,Rajasthan,Jaipur,302023,0,2,2
2025-09-09,Rajasthan,Jaipur,302033,14,10,24
2025-09-09,Rajasthan,Jaipur,303006,9,5,14
2025-09-09,Rajasthan,Jaipur,303102,35,9,44
2025-09-09,Rajasthan,Jaipur,303103,84,30,114
2025-09-09,Rajasthan,Jaipur,303107,43,16,59
2025-09-09,Rajasthan,Jaipur,303348,30,9,39
2025-09-09,Rajasthan,Jaipur,303603,94,29,123
2025-09-09,Rajasthan,Jaipur,303702,30,5,35
2025-09-09,Rajasthan,Jaipur,303901,68,16,84
2025-09-09,Rajasthan,Jaipur,303903,37,12,49
2025-09-10,Rajasthan,Jaipur,302016,55,34,89
2025-09-10,Rajasthan,Jaipur,302026,15,15,30
2025-09-10,Rajasthan,Jaipur,302028,59,37,96
2025-09-10,Rajasthan,Jaipur,302039,24,30,54
2025-09-10,Rajasthan,Jaipur,303003,46,10,56
2025-09-10,Rajasthan,Jaipur,303004,5,9,14
2025-09-10,Rajasthan,Jaipur,303005,22,10,32
2025-09-10,Rajasthan,Jaipur,303009,26,2,28
2025-09-10,Rajasthan,Jaipur,303119,14,11,25
2025-09-10,Rajasthan,Jaipur,303121,4,2,6
2025-09-10,Rajasthan,Jaipur,303507,3,3,6
2025-09-10,Rajasthan,Jaipur,303602,26,16,42
2025-09-10,Rajasthan,Jaipur,303604,60,21,81
2025-09-10,Rajasthan,Jaipur,303702,27,9,36
2025-09-10,Rajasthan,Jaipur,303805,78,15,93
2025-09-14,Rajasthan,Jaipur,302001,0,1,1
2025-09-14,Rajasthan,Jaipur,302012,6,10,16
2025-09-14,Rajasthan,Jaipur,302016,5,4,9
2025-09-14,Rajasthan,Jaipur,302017,0,1,1
2025-09-14,Rajasthan,Jaipur,302028,0,4,4
2025-09-14,Rajasthan,Jaipur,303006,0,1,1
2025-09-14,Rajasthan,Jaipur,303008,0,1,1
2025-09-14,Rajasthan,Jaipur,303301,18,1,19
2025-09-14,Rajasthan,Jaipur,303328,0,1,1
2025-09-14,Rajasthan,Jaipur,303603,4,1,5
2025-09-14,Rajasthan,Jaipur,303706,1,1,2
2025-09-14,Rajasthan,Jaipur,303908,4,1,5
2025-09-15,Rajasthan,Jaipur,302002,29,34,63
2025-09-15,Rajasthan,Jaipur,302005,1,4,5
2025-09-15,Rajasthan,Jaipur,302025,0,1,1
2025-09-15,Rajasthan,Jaipur,302027,45,23,68
2025-09-15,Rajasthan,Jaipur,302037,8,0,8
2025-09-15,Rajasthan,Jaipur,303001,19,8,27
2025-09-15,Rajasthan,Jaipur,303004,10,3,13
2025-09-15,Rajasthan,Jaipur,303119,26,11,37
2025-09-15,Rajasthan,Jaipur,303121,4,0,4
2025-09-15,Rajasthan,Jaipur,303328,58,38,96
2025-09-15,Rajasthan,Jaipur,303603,87,26,113
2025-09-15,Rajasthan,Jaipur,303805,48,9,57
2025-09-15,Rajasthan,Jaipur,303908,61,16,77
2025-09-24,Rajasthan,Jaipur,302005,0,1,1
2025-09-24,Rajasthan,Jaipur,302013,14,18,32
2025-09-24,Rajasthan,Jaipur,302015,9,15,24
2025-09-24,Rajasthan,Jaipur,302017,16,29,45
2025-09-24,Rajasthan,Jaipur,302028,44,32,76
2025-09-24,Rajasthan,Jaipur,302029,30,28,58
2025-09-24,Rajasthan,Jaipur,302033,12,15,27
2025-09-24,Rajasthan,Jaipur,302037,1,0,1
2025-09-24,Rajasthan,Jaipur,303004,10,0,10
2025-09-24,Rajasthan,Jaipur,303104,22,12,34
2025-09-24,Rajasthan,Jaipur,303106,43,21,64
2025-09-24,Rajasthan,Jaipur,303109,32,20,52
2025-09-24,Rajasthan,Jaipur,303121,1,1,2
2025-09-24,Rajasthan,Jaipur,303301,62,26,88
2025-09-24,Rajasthan,Jaipur,303302,22,11,33
2025-09-24,Rajasthan,Jaipur,303706,9,4,13
2025-09-24,Rajasthan,Jaipur,303804,12,7,19
2025-09-24,Rajasthan,Jaipur,303904,14,3,17
2025-09-23,Rajasthan,Jaipur,302003,29,42,71
2025-09-23,Rajasthan,Jaipur,302004,19,20,39
2025-09-23,Rajasthan,Jaipur,302005,1,0,1
2025-09-23,Rajasthan,Jaipur,302012,44,69,113
2025-09-23,Rajasthan,Jaipur,302019,11,10,21
2025-09-23,Rajasthan,Jaipur,302023,1,3,4
2025-09-23,Rajasthan,Jaipur,302027,25,16,41
2025-09-23,Rajasthan,Jaipur,302034,0,4,4
2025-09-23,Rajasthan,Jaipur,303009,16,4,20
2025-09-23,Rajasthan,Jaipur,303102,28,25,53
2025-09-23,Rajasthan,Jaipur,303104,42,5,47
2025-09-23,Rajasthan,Jaipur,303107,29,12,41
2025-09-23,Rajasthan,Jaipur,303120,39,18,57
2025-09-23,Rajasthan,Jaipur,303338,42,8,50
2025-09-23,Rajasthan,Jaipur,303602,20,16,36
2025-09-23,Rajasthan,Jaipur,303801,35,14,49
2025-09-23,Rajasthan,Jaipur,303807,14,1,15
2025-09-05,Rajasthan,Jaipur,302019,10,13,23
2025-09-05,Rajasthan,Jaipur,302029,10,12,22
2025-09-05,Rajasthan,Jaipur,302037,3,0,3
2025-09-05,Rajasthan,Jaipur,303003,1,0,1
2025-09-05,Rajasthan,Jaipur,303008,6,2,8
2025-09-05,Rajasthan,Jaipur,303120,22,8,30
2025-09-05,Rajasthan,Jaipur,303302,6,2,8
2025-09-05,Rajasthan,Jaipur,303348,1,0,1
2025-09-05,Rajasthan,Jaipur,303701,2,0,2
2025-09-05,Rajasthan,Jaipur,303712,12,4,16
2025-09-05,Rajasthan,Jaipur,303803,24,5,29
2025-09-05,Rajasthan,Jaipur,303807,11,3,14
2025-09-06,Rajasthan,Jaipur,302004,19,16,35
2025-09-06,Rajasthan,Jaipur,302005,1,1,2
2025-09-06,Rajasthan,Jaipur,302017,14,18,32
2025-09-06,Rajasthan,Jaipur,302022,6,7,13
2025-09-06,Rajasthan,Jaipur,302026,15,13,28
2025-09-06,Rajasthan,Jaipur,302031,19,8,27
2025-09-06,Rajasthan,Jaipur,302034,5,10,15
2025-09-06,Rajasthan,Jaipur,302039,19,14,33
2025-09-06,Rajasthan,Jaipur,303005,24,12,36
2025-09-06,Rajasthan,Jaipur,303109,44,22,66
2025-09-06,Rajasthan,Jaipur,303120,49,9,58
2025-09-06,Rajasthan,Jaipur,303305,37,7,44
2025-09-06,Rajasthan,Jaipur,303348,40,3,43
2025-09-06,Rajasthan,Jaipur,303603,83,16,99
2025-09-06,Rajasthan,Jaipur,303805,39,15,54
2025-09-06,Rajasthan,Jaipur,303903,18,4,22
2025-09-06,Rajasthan,Jaipur,303904,39,2,41
2025-09-06,Rajasthan,Jaipur,303905,20,6,26
2025-09-04,Rajasthan,Jaipur,302019,7,17,24
2025-09-04,Rajasthan,Jaipur,302026,22,16,38
2025-09-04,Rajasthan,Jaipur,302027,24,18,42
2025-09-04,Rajasthan,Jaipur,302034,7,7,14
2025-09-04,Rajasthan,Jaipur,302039,22,30,52
2025-09-04,Rajasthan,Jaipur,303001,26,11,37
2025-09-04,Rajasthan,Jaipur,303002,6,5,11
2025-09-04,Rajasthan,Jaipur,303006,5,6,11
2025-09-04,Rajasthan,Jaipur,303008,11,5,16
2025-09-04,Rajasthan,Jaipur,303109,38,15,53
2025-09-04,Rajasthan,Jaipur,303301,32,25,57
2025-09-04,Rajasthan,Jaipur,303348,31,6,37
2025-09-04,Rajasthan,Jaipur,303602,32,6,38
2025-09-04,Rajasthan,Jaipur,303603,62,17,79
2025-09-04,Rajasthan,Jaipur,303701,10,13,23
2025-09-04,Rajasthan,Jaipur,303712,30,11,41
2025-09-04,Rajasthan,Jaipur,303805,9,11,20
2025-09-03,Rajasthan,Jaipur,302002,27,32,59
2025-09-03,Rajasthan,Jaipur,302003,36,24,60
2025-09-03,Rajasthan,Jaipur,302013,16,17,33
2025-09-03,Rajasthan,Jaipur,302016,56,35,91
2025-09-03,Rajasthan,Jaipur,302019,5,11,16
2025-09-03,Rajasthan,Jaipur,302029,33,22,55
2025-09-03,Rajasthan,Jaipur,302031,40,21,61
2025-09-03,Rajasthan,Jaipur,302034,4,6,10
2025-09-03,Rajasthan,Jaipur,303004,7,3,10
2025-09-03,Rajasthan,Jaipur,303005,22,12,34
