date,state,district,pincode,demo_age_5_17,demo_age_17_,total_updates
2025-11-13,Rajasthan,Jaipur,303006,0,14,14
2025-11-13,Rajasthan,Jaipur,303120,2,7,9
2025-11-13,Rajasthan,Jaipur,303301,2,27,29
2025-11-13,Rajasthan,Jaipur,303302,0,8,8
2025-11-13,Rajasthan,Jaipur,303507,0,2,2
2025-11-13,Rajasthan,Jaipur,303604,3,18,21
2025-11-13,Rajasthan,Jaipur,303804,1,16,17
2025-11-19,Rajasthan,Jaipur,302005,0,1,1
2025-11-19,Rajasthan,Jaipur,302034,1,11,12
2025-11-19,Rajasthan,Jaipur,303001,6,13,19
2025-11-19,Rajasthan,Jaipur,303002,2,7,9
2025-11-19,Rajasthan,Jaipur,303119,2,11,13
2025-11-19,Rajasthan,Jaipur,303121,0,2,2
2025-11-19,Rajasthan,Jaipur,303348,1,14,15
2025-11-19,Rajasthan,Jaipur,303603,5,20,25
2025-11-19,Rajasthan,Jaipur,303801,1,18,19
2025-11-19,Rajasthan,Jaipur,303802,0,4,4
2025-11-18,Rajasthan,Jaipur,302003,4,77,81
2025-11-18,Rajasthan,Jaipur,302012,17,152,169
2025-11-18,Rajasthan,Jaipur,302020,2,67,69
2025-11-18,Rajasthan,Jaipur,302031,1,35,36
2025-11-18,Rajasthan,Jaipur,302033,0,31,31
2025-11-18,Rajasthan,Jaipur,303002,0,10,10
2025-11-18,Rajasthan,Jaipur,303003,1,16,17
2025-11-18,Rajasthan,Jaipur,303006,3,12,15
2025-11-18,Rajasthan,Jaipur,303007,0,8,8
2025-11-18,Rajasthan,Jaipur,303012,1,18,19
2025-11-18,Rajasthan,Jaipur,303108,2,18,20
2025-11-18,Rajasthan,Jaipur,303119,2,13,15
2025-11-18,Rajasthan,Jaipur,303302,2,4,6
2025-11-18,Rajasthan,Jaipur,303305,0,9,9
2025-11-18,Rajasthan,Jaipur,303601,1,3,4
2025-11-18,Rajasthan,Jaipur,303803,0,6,6
2025-11-18,Rajasthan,Jaipur,303903,3,6,9
2025-11-03,Rajasthan,Jaipur,302002,2,60,62
2025-11-03,Rajasthan,Jaipur,302026,3,27,30
2025-11-03,Rajasthan,Jaipur,302028,2,12,14
2025-11-03,Rajasthan,Jaipur,302031,1,40,41
2025-11-03,Rajasthan,Jaipur,303009,1,13,14
2025-11-03,Rajasthan,Jaipur,303104,0,16,16
2025-11-03,Rajasthan,Jaipur,303305,1,14,15
2025-11-03,Rajasthan,Jaipur,303601,0,4,4
2025-11-03,Rajasthan,Jaipur,303602,2,8,10
2025-11-03,Rajasthan,Jaipur,303712,4,7,11
2025-11-03,Rajasthan,Jaipur,303802,0,2,2
2025-11-03,Rajasthan,Jaipur,303803,1,8,9
2025-11-03,Rajasthan,Jaipur,303807,1,4,5
2025-11-03,Rajasthan,Jaipur,303901,1,22,23
2025-12-01,Rajasthan,Jaipur,302006,1,26,27
2025-12-01,Rajasthan,Jaipur,302012,11,176,187
2025-12-01,Rajasthan,Jaipur,302013,0,37,37
2025-12-01,Rajasthan,Jaipur,302026,0,20,20
2025-12-01,Rajasthan,Jaipur,302029,6,56,62
2025-12-01,Rajasthan,Jaipur,302032,0,7,7
2025-12-01,Rajasthan,Jaipur,302037,1,0,1
2025-12-01,Rajasthan,Jaipur,303105,1,10,11
2025-12-01,Rajasthan,Jaipur,303108,3,25,28
2025-12-01,Rajasthan,Jaipur,303302,0,7,7
2025-12-01,Rajasthan,Jaipur,303328,3,14,17
2025-12-01,Rajasthan,Jaipur,303603,2,20,22
2025-12-01,Rajasthan,Jaipur,303604,0,21,21
2025-12-01,Rajasthan,Jaipur,303702,0,4,4
2025-12-01,Rajasthan,Jaipur,303704,1,16,17
2025-12-01,Rajasthan,Jaipur,303706,5,10,15
2025-12-01,Rajasthan,Jaipur,303802,0,3,3
2025-12-01,Rajasthan,Jaipur,303903,4,9,13
2025-12-01,Rajasthan,Jaipur,303904,1,13,14
2025-12-01,Rajasthan,Jaipur,303905,1,9,10
2025-12-01,Rajasthan,Jaipur,303908,0,18,18
2025-10-29,Rajasthan,Jaipur,302002,3,66,69
2025-10-29,Rajasthan,Jaipur,302003,4,50,54
2025-10-29,Rajasthan,Jaipur,302016,5,48,53
2025-10-29,Rajasthan,Jaipur,302019,0,22,22
2025-10-29,Rajasthan,Jaipur,302026,0,20,20
2025-10-29,Rajasthan,Jaipur,302032,0,1,1
2025-10-29,Rajasthan,Jaipur,302037,0,3,3
2025-10-29,Rajasthan,Jaipur,303001,1,7,8
2025-10-29,Rajasthan,Jaipur,303008,1,22,23
2025-10-29,Rajasthan,Jaipur,303106,5,23,28
2025-10-29,Rajasthan,Jaipur,303109,1,13,14
2025-10-29,Rajasthan,Jaipur,303110,2,8,10
2025-10-29,Rajasthan,Jaipur,303121,0,1,1
2025-10-29,Rajasthan,Jaipur,303328,4,18,22
2025-10-29,Rajasthan,Jaipur,303604,1,21,22
2025-10-29,Rajasthan,Jaipur,303712,5,7,12
2025-10-29,Rajasthan,Jaipur,303805,2,20,22
2025-10-31,Rajasthan,Jaipur,302001,2,23,25
2025-10-31,Rajasthan,Jaipur,302015,0,14,14
2025-10-31,Rajasthan,Jaipur,302017,10,27,37
2025-10-31,Rajasthan,Jaipur,302026,1,11,12
2025-10-31,Rajasthan,Jaipur,302028,3,14,17
2025-10-31,Rajasthan,Jaipur,302029,8,65,73
2025-10-31,Rajasthan,Jaipur,302033,4,23,27
2025-10-31,Rajasthan,Jaipur,303001,2,11,13
2025-10-31,Rajasthan,Jaipur,303003,2,14,16
2025-10-31,Rajasthan,Jaipur,303110,1,5,6
2025-10-31,Rajasthan,Jaipur,303702,2,14,16
2025-10-31,Rajasthan,Jaipur,303807,0,2,2
2025-10-31,Rajasthan,Jaipur,303901,1,6,7
2025-10-31,Rajasthan,Jaipur,303903,1,8,9
2025-10-31,Rajasthan,Jaipur,303904,0,7,7
2025-11-23,Rajasthan,Jaipur,302001,0,5,5
2025-11-23,Rajasthan,Jaipur,302033,0,15,15
2025-11-23,Rajasthan,Jaipur,303002,1,0,1
2025-11-23,Rajasthan,Jaipur,303007,0,1,1
2025-11-23,Rajasthan,Jaipur,303102,1,1,2
2025-11-23,Rajasthan,Jaipur,303104,0,2,2
2025-11-23,Rajasthan,Jaipur,303106,0,2,2
2025-11-23,Rajasthan,Jaipur,303120,1,0,1
2025-11-23,Rajasthan,Jaipur,303706,0,2,2
2025-11-23,Rajasthan,Jaipur,303802,0,1,1
2025-11-23,Rajasthan,Jaipur,303804,0,3,3
2025-11-23,Rajasthan,Jaipur,303806,0,2,2
2025-11-23,Rajasthan,Jaipur,303904,0,2,2
2025-11-22,Rajasthan,Jaipur,302001,4,25,29
2025-11-22,Rajasthan,Jaipur,302006,1,30,31
2025-11-22,Rajasthan,Jaipur,302015,1,11,12
2025-11-22,Rajasthan,Jaipur,302022,0,5,5
2025-11-22,Rajasthan,Jaipur,302026,3,14,17
2025-11-22,Rajasthan,Jaipur,302037,0,1,1
2025-11-22,Rajasthan,Jaipur,303601,0,3,3
2025-11-22,Rajasthan,Jaipur,303604,2,11,13
2025-11-22,Rajasthan,Jaipur,303712,0,3,3
2025-11-22,Rajasthan,Jaipur,303908,1,6,7
2025-11-25,Rajasthan,Jaipur,302004,2,31,33
2025-11-25,Rajasthan,Jaipur,302011,1,1,2
2025-11-25,Rajasthan,Jaipur,302013,4,27,31
2025-11-25,Rajasthan,Jaipur,302015,0,15,15
2025-11-25,Rajasthan,Jaipur,302025,0,1,1
2025-11-25,Rajasthan,Jaipur,302033,1,21,22
2025-11-25,Rajasthan,Jaipur,303004,0,2,2
2025-11-25,Rajasthan,Jaipur,303006,0,7,7
2025-11-25,Rajasthan,Jaipur,303301,0,6,6
2025-11-25,Rajasthan,Jaipur,303338,0,10,10
2025-11-25,Rajasthan,Jaipur,303603,1,2,3
2025-11-25,Rajasthan,Jaipur,303801,2,1,3
2025-11-25,Rajasthan,Jaipur,303802,0,1,1
2025-11-25,Rajasthan,Jaipur,303805,0,4,4
2025-11-25,Rajasthan,Jaipur,303904,2,5,7
2025-11-25,Rajasthan,Jaipur,303905,1,14,15
2025-11-24,Rajasthan,Jaipur,302001,1,30,31
2025-11-24,Rajasthan,Jaipur,302003,1,74,75
2025-11-24,Rajasthan,Jaipur,302019,1,25,26
2025-11-24,Rajasthan,Jaipur,302020,3,82,85
2025-11-24,Rajasthan,Jaipur,302023,0,4,4
2025-11-24,Rajasthan,Jaipur,302032,0,1,1
2025-11-24,Rajasthan,Jaipur,302034,3,11,14
2025-11-24,Rajasthan,Jaipur,302039,3,35,38
2025-11-24,Rajasthan,Jaipur,303106,0,22,22
2025-11-24,Rajasthan,Jaipur,303302,0,7,7
2025-11-24,Rajasthan,Jaipur,303348,0,7,7
2025-11-24,Rajasthan,Jaipur,303507,1,4,5
2025-11-24,Rajasthan,Jaipur,303803,0,10,10
2025-11-24,Rajasthan,Jaipur,303804,1,6,7
2025-11-24,Rajasthan,Jaipur,303807,0,4,4
2025-11-26,Rajasthan,Jaipur,302003,4,85,89
2025-11-26,Rajasthan,Jaipur,302004,5,36,41
2025-11-26,Rajasthan,Jaipur,302019,0,19,19
2025-11-26,Rajasthan,Jaipur,302022,0,11,11
2025-11-26,Rajasthan,Jaipur,302026,0,16,16
2025-11-26,Rajasthan,Jaipur,302028,0,11,11
2025-11-26,Rajasthan,Jaipur,302031,4,54,58
2025-11-26,Rajasthan,Jaipur,302039,1,24,25
2025-11-26,Rajasthan,Jaipur,303006,0,17,17
2025-11-26,Rajasthan,Jaipur,303009,0,4,4
2025-11-26,Rajasthan,Jaipur,303102,2,13,15
2025-11-26,Rajasthan,Jaipur,303106,2,15,17
2025-11-26,Rajasthan,Jaipur,303120,0,7,7
2025-11-26,Rajasthan,Jaipur,303302,0,6,6
2025-11-26,Rajasthan,Jaipur,303601,0,4,4
2025-11-26,Rajasthan,Jaipur,303602,2,1,3
2025-11-26,Rajasthan,Jaipur,303712,1,10,11
2025-11-26,Rajasthan,Jaipur,303802,0,4,4
2025-11-26,Rajasthan,Jaipur,303804,3,7,10
2025-11-26,Rajasthan,Jaipur,303807,0,4,4
2025-11-26,Rajasthan,Jaipur,303903,0,8,8
2025-11-26,Rajasthan,Jaipur,303908,1,11,12
2025-12-02,Rajasthan,Jaipur,302002,0,59,59
2025-12-02,Rajasthan,Jaipur,302012,7,129,136
2025-12-02,Rajasthan,Jaipur,302018,1,15,16
2025-12-02,Rajasthan,Jaipur,302019,2,25,27
2025-12-02,Rajasthan,Jaipur,302021,2,43,45
2025-12-02,Rajasthan,Jaipur,302028,2,8,10
2025-12-02,Rajasthan,Jaipur,303109,2,5,7
2025-12-02,Rajasthan,Jaipur,303119,1,8,9
2025-12-02,Rajasthan,Jaipur,303601,0,4,4
2025-12-02,Rajasthan,Jaipur,303602,0,8,8
2025-12-02,Rajasthan,Jaipur,303604,4,23,27
2025-12-02,Rajasthan,Jaipur,303806,0,5,5
2025-12-02,Rajasthan,Jaipur,303905,4,20,24
2025-11-14,Rajasthan,Jaipur,302004,4,46,50
2025-11-14,Rajasthan,Jaipur,302015,2,26,28
2025-11-14,Rajasthan,Jaipur,302018,1,16,17
2025-11-14,Rajasthan,Jaipur,302023,0,1,1
2025-11-14,Rajasthan,Jaipur,302026,1,19,20
2025-11-14,Rajasthan,Jaipur,302031,8,48,56
2025-11-14,Rajasthan,Jaipur,302032,0,1,1
2025-11-14,Rajasthan,Jaipur,302034,2,11,13
2025-11-14,Rajasthan,Jaipur,302037,0,1,1
2025-11-14,Rajasthan,Jaipur,302039,3,47,50
2025-11-14,Rajasthan,Jaipur,303104,3,10,13
2025-11-14,Rajasthan,Jaipur,303120,1,8,9
2025-11-14,Rajasthan,Jaipur,303302,0,7,7
2025-11-14,Rajasthan,Jaipur,303603,2,30,32
2025-11-14,Rajasthan,Jaipur,303807,0,4,4
2025-11-14,Rajasthan,Jaipur,303908,2,8,10
2025-11-20,Rajasthan,Jaipur,302004,3,57,60
2025-11-20,Rajasthan,Jaipur,302012,7,182,189
2025-11-20,Rajasthan,Jaipur,302021,1,35,36
2025-11-20,Rajasthan,Jaipur,302022,0,17,17
2025-11-20,Rajasthan,Jaipur,302026,0,24,24
2025-11-20,Rajasthan,Jaipur,302029,10,79,89
2025-11-20,Rajasthan,Jaipur,302034,0,15,15
2025-11-20,Rajasthan,Jaipur,303005,2,21,23
2025-11-20,Rajasthan,Jaipur,303009,0,4,4
2025-11-20,Rajasthan,Jaipur,303105,1,7,8
2025-11-20,Rajasthan,Jaipur,303338,1,18,19
2025-11-01,Rajasthan,Jaipur,302022,2,5,7
2025-11-01,Rajasthan,Jaipur,302025,0,1,1
2025-11-01,Rajasthan,Jaipur,302028,0,7,7
2025-11-01,Rajasthan,Jaipur,302032,0,1,1
2025-11-01,Rajasthan,Jaipur,303004,0,3,3
2025-11-01,Rajasthan,Jaipur,303008,0,16,16
2025-11-01,Rajasthan,Jaipur,303107,0,5,5
2025-11-01,Rajasthan,Jaipur,303302,0,2,2
2025-11-01,Rajasthan,Jaipur,303305,1,7,8
2025-11-01,Rajasthan,Jaipur,303806,2,7,9
2025-11-01,Rajasthan,Jaipur,303903,1,9,10
2025-11-02,Rajasthan,Jaipur,302002,2,24,26
2025-11-02,Rajasthan,Jaipur,302006,0,12,12
2025-11-02,Rajasthan,Jaipur,302020,3,20,23
2025-11-02,Rajasthan,Jaipur,302026,1,6,7
2025-11-02,Rajasthan,Jaipur,303009,0,1,1
2025-11-02,Rajasthan,Jaipur,303103,0,1,1
2025-11-02,Rajasthan,Jaipur,303106,1,5,6
2025-11-02,Rajasthan,Jaipur,303120,0,1,1
2025-11-02,Rajasthan,Jaipur,303507,0,3,3
2025-11-02,Rajasthan,Jaipur,303701,0,1,1
2025-11-02,Rajasthan,Jaipur,303801,0,4,4
2025-11-02,Rajasthan,Jaipur,303806,0,4,4
2025-11-02,Rajasthan,Jaipur,303908,1,5,6
2025-11-15,Rajasthan,Jaipur,302001,3,28,31
2025-11-15,Rajasthan,Jaipur,302003,1,81,82
2025-11-15,Rajasthan,Jaipur,302004,3,42,45
2025-11-15,Rajasthan,Jaipur,302011,0,1,1
2025-11-15,Rajasthan,Jaipur,302017,1,42,43
2025-11-15,Rajasthan,Jaipur,302022,0,7,7
2025-11-15,Rajasthan,Jaipur,302031,3,47,50
2025-11-15,Rajasthan,Jaipur,302034,2,13,15
2025-11-15,Rajasthan,Jaipur,303003,2,3,5
2025-11-15,Rajasthan,Jaipur,303004,0,2,2
2025-11-15,Rajasthan,Jaipur,303104,3,13,16
2025-11-15,Rajasthan,Jaipur,303106,1,11,12
2025-11-15,Rajasthan,Jaipur,303108,0,12,12
2025-11-15,Rajasthan,Jaipur,303302,0,5,5
2025-11-15,Rajasthan,Jaipur,303305,3,12,15
2025-11-15,Rajasthan,Jaipur,303348,3,11,14
2025-11-15,Rajasthan,Jaipur,303507,0,4,4
2025-11-15,Rajasthan,Jaipur,303601,0,6,6
2025-11-15,Rajasthan,Jaipur,303602,0,2,2
2025-11-15,Rajasthan,Jaipur,303604,4,10,14
2025-11-15,Rajasthan,Jaipur,303704,1,6,7
2025-11-15,Rajasthan,Jaipur,303802,0,5,5
2025-11-15,Rajasthan,Jaipur,303803,0,5,5
2025-11-15,Rajasthan,Jaipur,303804,2,8,10
2025-11-16,Rajasthan,Jaipur,302016,0,22,22
2025-11-16,Rajasthan,Jaipur,302020,2,21,23
2025-11-16,Rajasthan,Jaipur,302029,4,23,27
2025-11-16,Rajasthan,Jaipur,303006,0,1,1
2025-11-16,Rajasthan,Jaipur,303012,2,6,8
2025-11-16,Rajasthan,Jaipur,303106,0,6,6
2025-11-16,Rajasthan,Jaipur,303108,1,9,10
2025-11-16,Rajasthan,Jaipur,303120,1,9,10
2025-11-16,Rajasthan,Jaipur,303301,0,8,8
2025-11-16,Rajasthan,Jaipur,303804,0,1,1
2025-11-16,Rajasthan,Jaipur,303806,0,2,2
2025-11-17,Rajasthan,Jaipur,302001,1,28,29
2025-11-17,Rajasthan,Jaipur,302012,14,175,189
2025-11-17,Rajasthan,Jaipur,302018,0,13,13
2025-11-17,Rajasthan,Jaipur,303003,2,18,20
2025-11-17,Rajasthan,Jaipur,303006,2,10,12
2025-11-17,Rajasthan,Jaipur,303104,0,17,17
2025-11-17,Rajasthan,Jaipur,303305,1,15,16
2025-11-17,Rajasthan,Jaipur,303601,0,9,9
2025-11-17,Rajasthan,Jaipur,303604,1,23,24
2025-11-17,Rajasthan,Jaipur,303805,0,17,17
2025-11-17,Rajasthan,Jaipur,303807,0,5,5
2025-11-17,Rajasthan,Jaipur,303905,1,16,17
2025-11-21,Rajasthan,Jaipur,302002,3,88,91
2025-11-21,Rajasthan,Jaipur,302019,7,26,33
2025-11-21,Rajasthan,Jaipur,302020,0,64,64
2025-11-21,Rajasthan,Jaipur,302025,0,1,1
2025-11-21,Rajasthan,Jaipur,302033,0,30,30
2025-11-21,Rajasthan,Jaipur,303008,1,15,16
2025-11-21,Rajasthan,Jaipur,303012,1,29,30
2025-11-21,Rajasthan,Jaipur,303107,1,7,8
2025-11-21,Rajasthan,Jaipur,303108,1,18,19
2025-11-21,Rajasthan,Jaipur,303109,1,8,9
2025-11-21,Rajasthan,Jaipur,303119,0,6,6
2025-11-21,Rajasthan,Jaipur,303348,0,7,7
2025-11-21,Rajasthan,Jaipur,303604,2,11,13
2025-11-21,Rajasthan,Jaipur,303701,0,9,9
2025-11-21,Rajasthan,Jaipur,303804,1,4,5
2025-11-21,Rajasthan,Jaipur,303806,0,4,4
2025-11-21,Rajasthan,Jaipur,303904,2,10,12
2025-11-21,Rajasthan,Jaipur,303905,2,16,18
2025-10-30,Rajasthan,Jaipur,302001,2,25,27
2025-10-30,Rajasthan,Jaipur,302002,5,48,53
2025-10-30,Rajasthan,Jaipur,302003,1,37,38
2025-10-30,Rajasthan,Jaipur,302020,2,41,43
2025-10-30,Rajasthan,Jaipur,302022,1,10,11
2025-10-30,Rajasthan,Jaipur,302023,0,3,3
2025-10-30,Rajasthan,Jaipur,302031,3,42,45
2025-10-30,Rajasthan,Jaipur,303001,0,9,9
2025-10-30,Rajasthan,Jaipur,303006,1,6,7
2025-10-30,Rajasthan,Jaipur,303106,2,14,16
2025-10-30,Rajasthan,Jaipur,303107,0,6,6
2025-10-30,Rajasthan,Jaipur,303108,5,19,24
2025-10-30,Rajasthan,Jaipur,303110,2,8,10
2025-10-30,Rajasthan,Jaipur,303328,2,5,7
2025-10-30,Rajasthan,Jaipur,303338,0,15,15
2025-10-30,Rajasthan,Jaipur,303603,2,15,17
2025-10-30,Rajasthan,Jaipur,303604,6,8,14
2025-10-30,Rajasthan,Jaipur,303704,2,5,7
2025-11-28,Rajasthan,Jaipur,302006,3,28,31
2025-11-28,Rajasthan,Jaipur,302012,16,178,194
2025-11-28,Rajasthan,Jaipur,302019,3,19,22
2025-11-28,Rajasthan,Jaipur,302021,3,34,37
2025-11-28,Rajasthan,Jaipur,302022,1,10,11
2025-11-28,Rajasthan,Jaipur,302024,0,1,1
2025-11-28,Rajasthan,Jaipur,303001,0,7,7
2025-11-28,Rajasthan,Jaipur,303005,4,13,17
2025-11-28,Rajasthan,Jaipur,303103,0,23,23
2025-11-28,Rajasthan,Jaipur,303106,0,14,14
2025-11-28,Rajasthan,Jaipur,303301,4,15,19
2025-11-28,Rajasthan,Jaipur,303903,0,13,13
2025-11-28,Rajasthan,Jaipur,303905,1,9,10
2025-11-27,Rajasthan,Jaipur,302011,0,1,1
2025-11-27,Rajasthan,Jaipur,302017,7,53,60
2025-11-27,Rajasthan,Jaipur,302021,4,34,38
2025-11-27,Rajasthan,Jaipur,302031,0,43,43
2025-11-27,Rajasthan,Jaipur,303102,2,11,13
2025-11-27,Rajasthan,Jaipur,303106,2,21,23
2025-11-27,Rajasthan,Jaipur,303706,3,7,10
2025-11-27,Rajasthan,Jaipur,303803,0,4,4
2025-11-27,Rajasthan,Jaipur,303904,1,8,9
2025-11-29,Rajasthan,Jaipur,302001,2,21,23
2025-11-29,Rajasthan,Jaipur,302003,0,54,54
2025-11-29,Rajasthan,Jaipur,302011,0,5,5
2025-11-29,Rajasthan,Jaipur,302021,0,31,31
2025-11-29,Rajasthan,Jaipur,302024,0,3,3
2025-11-29,Rajasthan,Jaipur,302039,3,36,39
2025-11-29,Rajasthan,Jaipur,303005,0,9,9
2025-11-29,Rajasthan,Jaipur,303007,1,11,12
2025-11-29,Rajasthan,Jaipur,303102,2,11,13
2025-11-29,Rajasthan,Jaipur,303110,1,3,4
2025-11-29,Rajasthan,Jaipur,303338,0,8,8
2025-11-29,Rajasthan,Jaipur,303604,2,8,10
2025-11-29,Rajasthan,Jaipur,303712,2,7,9
2025-11-29,Rajasthan,Jaipur,303807,1,3,4
2025-11-29,Rajasthan,Jaipur,303904,2,12,14
2025-11-29,Rajasthan,Jaipur,303908,0,15,15
2025-11-30,Rajasthan,Jaipur,302003,2,24,26
2025-11-30,Rajasthan,Jaipur,302023,0,2,2
2025-11-30,Rajasthan,Jaipur,303005,0,10,10
2025-11-30,Rajasthan,Jaipur,303012,0,3,3
2025-11-30,Rajasthan,Jaipur,303102,0,2,2
2025-11-30,Rajasthan,Jaipur,303103,0,3,3
2025-11-30,Rajasthan,Jaipur,303301,1,12,13
2025-11-30,Rajasthan,Jaipur,303302,0,1,1
2025-11-30,Rajasthan,Jaipur,303701,0,1,1
2025-11-30,Rajasthan,Jaipur,303702,0,1,1
2025-11-30,Rajasthan,Jaipur,303704,0,4,4
2025-11-30,Rajasthan,Jaipur,303706,0,4,4
2025-11-30,Rajasthan,Jaipur,303804,1,1,2
2025-11-30,Rajasthan,Jaipur,303908,0,4,4
2025-03-01,Rajasthan,Jaipur,302034,46,349,395
2025-03-01,Rajasthan,Jaipur,302026,54,640,694
2025-03-01,Rajasthan,Jaipur,303704,26,313,339
2025-03-01,Rajasthan,Jaipur,303120,62,820,882
2025-03-01,Rajasthan,Jaipur,303301,126,1191,1317
2025-03-01,Rajasthan,Jaipur,303008,101,984,1085
2025-03-01,Rajasthan,Jaipur,302013,124,789,913
2025-04-01,Rajasthan,Jaipur,302004,86,907,993
2025-04-01,Rajasthan,Jaipur,302016,118,1406,1524
2025-04-01,Rajasthan,Jaipur,302013,175,881,1056
2025-04-01,Rajasthan,Jaipur,302003,103,1190,1293
2025-04-01,Rajasthan,Jaipur,302017,177,1255,1432
2025-04-01,Rajasthan,Jaipur,303108,162,834,996
2025-03-01,Rajasthan,Jaipur,303119,137,714,851
2025-03-01,Rajasthan,Jaipur,303328,58,605,663
2025-03-01,Rajasthan,Jaipur,302029,233,1730,1963
2025-03-01,Rajasthan,Jaipur,303012,90,922,1012
2025-03-01,Rajasthan,Jaipur,303006,25,465,490
2025-05-01,Rajasthan,Jaipur,302021,73,859,932
2025-05-01,Rajasthan,Jaipur,302029,195,1553,1748
2025-07-01,Rajasthan,Jaipur,302020,145,1629,1774
2025-07-01,Rajasthan,Jaipur,302021,136,980,1116
2025-03-01,Rajasthan,Jaipur,303803,34,317,351
2025-07-01,Rajasthan,Jaipur,302016,177,1537,1714
2025-07-01,Rajasthan,Jaipur,303108,194,950,1144
2025-09-01,Rajasthan,Jaipur,302002,5,55,60
2025-09-01,Rajasthan,Jaipur,302013,2,16,18
2025-09-01,Rajasthan,Jaipur,302020,5,49,54
2025-09-01,Rajasthan,Jaipur,302021,4,29,33
2025-09-01,Rajasthan,Jaipur,302025,0,1,1
2025-09-01,Rajasthan,Jaipur,302028,2,12,14
2025-09-01,Rajasthan,Jaipur,302029,4,52,56
2025-09-01,Rajasthan,Jaipur,303001,2,6,8
2025-09-01,Rajasthan,Jaipur,303003,0,9,9
2025-09-01,Rajasthan,Jaipur,303005,1,11,12
2025-09-01,Rajasthan,Jaipur,303119,4,5,9
2025-09-01,Rajasthan,Jaipur,303120,1,12,13
2025-09-01,Rajasthan,Jaipur,303302,1,1,2
2025-09-01,Rajasthan,Jaipur,303305,5,5,10
2025-09-01,Rajasthan,Jaipur,303338,1,13,14
2025-09-01,Rajasthan,Jaipur,303603,2,12,14
2025-09-01,Rajasthan,Jaipur,303702,3,20,23
2025-09-01,Rajasthan,Jaipur,303704,0,6,6
2025-09-01,Rajasthan,Jaipur,303901,0,18,18
2025-09-01,Rajasthan,Jaipur,303903,1,7,8
2025-09-02,Rajasthan,Jaipur,302001,6,13,19
2025-09-02,Rajasthan,Jaipur,302003,1,52,53
2025-09-02,Rajasthan,Jaipur,302023,0,2,2
2025-09-02,Rajasthan,Jaipur,302027,2,15,17
2025-09-02,Rajasthan,Jaipur,302028,2,10,12
2025-09-02,Rajasthan,Jaipur,303002,2,4,6
2025-09-02,Rajasthan,Jaipur,303106,7,11,18
2025-09-02,Rajasthan,Jaipur,303110,6,9,15
2025-09-02,Rajasthan,Jaipur,303119,2,9,11
2025-09-02,Rajasthan,Jaipur,303328,1,10,11
2025-09-02,Rajasthan,Jaipur,303601,2,5,7
2025-09-02,Rajasthan,Jaipur,303803,0,7,7
2025-09-02,Rajasthan,Jaipur,303804,5,6,11
2025-09-02,Rajasthan,Jaipur,303905,0,9,9
2025-09-03,Rajasthan,Jaipur,302020,1,35,36
2025-09-03,Rajasthan,Jaipur,302024,0,1,1
2025-09-03,Rajasthan,Jaipur,302028,1,2,3
2025-09-03,Rajasthan,Jaipur,303002,0,4,4
2025-09-03,Rajasthan,Jaipur,303008,3,19,22
2025-09-03,Rajasthan,Jaipur,303102,1,8,9
2025-09-03,Rajasthan,Jaipur,303103,8,16,24
2025-09-03,Rajasthan,Jaipur,303107,1,5,6
2025-09-03,Rajasthan,Jaipur,303109,0,6,6
2025-09-03,Rajasthan,Jaipur,303601,0,3,3
2025-09-03,Rajasthan,Jaipur,303604,1,11,12
2025-09-03,Rajasthan,Jaipur,303712,4,8,12
2025-09-03,Rajasthan,Jaipur,303802,0,1,1
2025-09-03,Rajasthan,Jaipur,303806,0,4,4
2025-09-04,Rajasthan,Jaipur,302001,3,17,20
2025-09-04,Rajasthan,Jaipur,302018,1,11,12
2025-09-04,Rajasthan,Jaipur,302023,0,4,4
2025-09-04,Rajasthan,Jaipur,303012,1,16,17
2025-09-04,Rajasthan,Jaipur,303901,0,8,8
2025-09-04,Rajasthan,Jaipur,303905,2,14,16
2025-09-04,Rajasthan,Jaipur,303908,1,7,8
2025-09-05,Rajasthan,Jaipur,302006,4,14,18
2025-09-05,Rajasthan,Jaipur,302015,2,13,15
2025-09-05,Rajasthan,Jaipur,302017,4,22,26
2025-09-05,Rajasthan,Jaipur,302018,0,10,10
2025-09-05,Rajasthan,Jaipur,302020,2,32,34
2025-09-05,Rajasthan,Jaipur,302024,0,1,1
2025-09-05,Rajasthan,Jaipur,303004,1,1,2
2025-09-05,Rajasthan,Jaipur,303108,4,21,25
2025-09-05,Rajasthan,Jaipur,303109,0,6,6
2025-09-05,Rajasthan,Jaipur,303110,0,2,2
2025-09-05,Rajasthan,Jaipur,303338,0,4,4
2025-09-05,Rajasthan,Jaipur,303603,0,23,23
2025-09-07,Rajasthan,Jaipur,302004,2,13,15
2025-09-07,Rajasthan,Jaipur,302018,0,3,3
2025-09-07,Rajasthan,Jaipur,302019,0,7,7
2025-09-07,Rajasthan,Jaipur,302020,1,14,15
2025-09-07,Rajasthan,Jaipur,302023,1,0,1
2025-09-07,Rajasthan,Jaipur,303005,0,5,5
2025-09-07,Rajasthan,Jaipur,303007,0,6,6
2025-09-07,Rajasthan,Jaipur,303104,0,4,4
2025-09-07,Rajasthan,Jaipur,303305,0,7,7
2025-09-07,Rajasthan,Jaipur,303328,0,7,7
2025-09-07,Rajasthan,Jaipur,303701,0,1,1
2025-09-07,Rajasthan,Jaipur,303706,0,1,1
